file_name,image_name_short,Name,Note,ID,x center [micron],y center [micron],z center [micron],Volume [voxel],Volume [micron^3],N surface voxels,Surface [micron^2],Shape complexity index,Sphere radius [micron],Maximum span [micron],A Coloc volume [micron^3],A Coloc volume [% tot vol],B Coloc volume [micron^3],B Coloc volume [% tot vol],A Coloc comp BG [micron^3],A Coloc comp BG [% tot vol],B Coloc comp BG [micron^3],B Coloc comp BG [% tot vol],minimum intensity (rec.C),maximum intensity (rec.C),average intensity 10% (rec.C),average intensity (rec.C),SD of intensity (rec.C),minimum A intensity,maximum A intensity,average A intensity of hi 10%,average A intensity,SD of A intensity,minimum B intensity,maximum B intensity,average B intensity of hi 10%,average B intensity,SD of B intensity,N of found skeletons,N branches,tree length [micron],cilia length [micron],orientation vector x [micron],orientation vector y [micron],orientation vector z [micron],cilia bending index,Intensity threshold A,Intensity threshold B,Intensity threshold Basal Stain,Integrated A intensity,Average A intensity on center,Integrated B intensity,Average B intensity on center,A Coloc center vs BG [micron],A Coloc center vs BG [% tot l],B Coloc center vs BG [micron],B Coloc center vs BG [% tot l],to_be_removed
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,2,1.303239,66.216249,0,15,0.203641,14,1.60702,0.960051,0.364971,-1,0.203641,100,0.203641,100,0,0,0.203641,100,255,255,255,255,0,12,24,24,17.866667,4.206571,5,9,8,6.266667,1.162919,1,3,2.163988,1.810471,-1.537529,-0.366078,0,1.145499,42.562857,1.372282,NA,162.427935,18.047548,52.340723,5.815636,0,0,1.976823,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,3,3.849603,8.346586,0,19,0.257945,17,1.97787,1.009321,0.394893,-1,0.230793,89.473684,0.257945,100,0,0,0.257945,100,255,255,255,255,0,0,7,5,1.473684,1.540866,5,10,9.5,6.052632,1.432701,1,3,1.719491,1.573059,-0.366078,1.171451,0,1.366069,42.562857,1.372282,NA,17.178434,1.908715,55.312027,6.145781,0,0,1.976823,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,4,6.955488,62.489572,0,6,0.081456,6,0.865318,0.952231,0.268913,-1,0.081456,100,0.081456,100,0,0,0.081456,100,255,255,255,255,0,2,5,5,2.5,1.224745,5,8,8,5.833333,1.169045,1,1,0.840903,0.840903,-0.51251,0.585725,0,1.080444,42.562857,1.372282,NA,13.67916,2.735832,27.849777,5.569955,0,0,1.098235,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,5,8.580876,61.457231,0,15,0.203641,15,2.843189,1.698551,0.364971,-1,0.203641,100,0.203641,100,0,0,0.203641,100,255,255,255,255,0,5,13,12.5,8.466667,2.474633,5,7,7,5.6,0.736788,1,5,2.621047,2.254969,-1.757176,0.805372,0,1.182035,42.562857,1.372282,NA,96.352268,8.759297,53.895763,4.899615,0,0,2.416117,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,6,13.137377,216.373016,0,53,0.71953,26,2.843189,0.732187,0.555887,-1,0.65165,90.566038,0.71953,100,0,0,0.71953,100,255,255,255,255,0,0,2,2,1.037736,0.478871,5,16,14.4,8.509434,3.092315,1,3,3.590616,3.297753,-0.439294,2.562548,0,1.268401,42.562857,1.372282,NA,14.768861,0.923054,150.711121,9.419445,0,0,3.514352,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,7,25.315725,187.026605,0,39,0.529466,24,2.348721,0.742088,0.501861,-1,0.529466,100,0.529466,100,0.257945,48.717949,0.529466,100,255,255,255,255,0,20,58,53.75,40.333333,9.454415,5,19,16.5,9.641026,4.126214,1,5,3.15868,2.689059,0,-2.342901,0,1.147748,42.562857,1.372282,NA,518.849966,39.911536,156.329058,12.025312,1.537529,53.846154,2.855411,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,8,42.373941,6.782161,0,49,0.665226,26,2.966805,0.805055,0.541535,-1,0.65165,97.959184,0.665226,100,0,0,0.665226,100,255,255,255,255,0,0,11,9.8,3.795918,2.857589,5,23,22,11.571429,5.823802,1,3,2.719386,2.499739,-2.19647,-0.585725,0,1.099644,42.562857,1.372282,NA,31.388854,2.615738,152.659548,12.721629,0,0,2.635764,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,9,43.700203,196.736863,0,23,0.312249,18,2.348721,1.055229,0.42086,-1,0.312249,100,0.312249,100,0,0,0.312249,100,255,255,255,255,0,19,39,38.5,26,5.502066,5,10,9.5,6.217391,1.380267,1,1,2.615844,2.615844,0,-1.68396,0,1.553388,42.562857,1.372282,NA,348.034253,26.771866,78.613867,6.047221,0,0,2.855411,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,10,45.32965,119.570336,0,8,0.108608,8,1.483403,1.347513,0.295977,-1,0.108608,100,0.108608,100,0,0,0.108608,100,255,255,255,255,0,5,9,9,7.375,1.187735,5,8,8,5.5,1.069045,1,3,1.292758,1.116,-0.878588,0.366078,0,1.172511,42.562857,1.372282,NA,42.418421,7.069737,28.528923,4.754821,0,0,1.317882,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,11,48.6675,7.09146,0,7,0.095032,7,1.112552,1.104728,0.283092,-1,0.095032,100,0.095032,100,0,0,0.095032,100,255,255,255,255,0,3,10,10,6,2.160247,5,7,7,5.428571,0.786796,1,3,1.426628,1.280197,-0.732157,0.658941,0,1.299671,42.562857,1.372282,NA,41.505306,5.929329,35.846696,5.120957,0,0,1.537529,100,yes
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,12,50.58745,72.806117,0,32,0.434433,18,1.854253,0.668451,0.469834,-1,0.434433,100,0.434433,100,0,0,0.434433,100,255,255,255,255,0,6,32,27.666667,14.75,6.796584,5,20,17,9.71875,3.879095,1,5,2.348105,1.658837,-1.391098,-0.439294,0,1.137115,42.562857,1.372282,NA,131.003119,14.555902,82.498233,9.16647,0,0,1.976823,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,13,53.610764,208.782921,0,26,0.352977,18,1.97787,0.818872,0.438416,-1,0.339401,96.153846,0.352977,100,0,0,0.352977,100,255,255,255,255,0,0,1,1,0.961538,0.196116,5,24,18.666667,10.153846,4.397202,1,1,2.322981,2.322981,-0.951804,-1.757176,0,1.162421,42.562857,1.372282,NA,10.975175,0.914598,139.081867,11.590156,0,0,2.635764,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,14,76.151615,85.779475,0,30,0.407281,19,1.97787,0.744362,0.459835,-1,0.407281,100,0.407281,100,0,0,0.407281,100,255,255,255,255,0,1,3,2.666667,1.233333,0.568321,5,30,27,13.7,7.037584,1,1,1.939138,1.939138,-0.878588,1.317882,0,1.224283,42.562857,1.372282,NA,13.828017,1.382802,156.282161,15.628216,0,0,2.19647,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,15,76.481085,7.760861,0,30,0.407281,16,1.854253,0.697839,0.459835,-1,0.407281,100,0.407281,100,0,0,0.407281,100,255,255,255,255,0,8,15,14.666667,11.9,1.604949,5,22,21.666667,12.433333,5.562704,1,3,2.073007,1.749817,-1.537529,0.073216,0,1.136783,42.562857,1.372282,NA,101.044518,11.227169,109.784915,12.198324,0,0,1.976823,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,16,94.042708,220.45378,0,52,0.705954,31,2.843189,0.741545,0.552369,-1,0.705954,100,0.705954,100,0,0,0.705954,100,255,255,255,255,0,4,18,17,11.923077,3.318671,5,26,23.2,11.153846,5.781596,1,5,3.335438,3.042576,-0.585725,-2.342901,0,1.259862,42.562857,1.372282,NA,197.273459,13.151564,176.346225,11.756415,0,0,3.294705,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,17,94.692262,131.861416,0,63,0.855291,29,2.843189,0.652498,0.588855,-1,0.855291,100,0.855291,100,0,0,0.855291,100,255,255,255,255,0,5,15,13.833333,9.698413,2.129932,5,20,16.833333,10.365079,3.972898,1,3,3.310315,2.694263,-1.976823,-0.146431,0,1.380838,42.562857,1.372282,NA,137.47206,10.574774,147.332838,11.333295,0,0,2.855411,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,18,95.190465,180.966406,0,29,0.393705,19,1.97787,0.761377,0.454668,-1,0.393705,100,0.393705,100,0,0,0.393705,100,255,255,255,255,0,10,41,38,23.758621,7.840623,5,14,13.333333,8,2.841026,1,3,1.780144,1.560497,-0.585725,1.171451,0,1.191473,42.562857,1.372282,NA,184.886978,23.110872,75.315261,9.414408,0,0,1.757176,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,19,96.275274,60.377965,0,44,0.597346,24,2.101487,0.612668,0.522451,-1,0.597346,100,0.597346,100,0,0,0.597346,100,255,255,255,255,0,1,9,7.25,2.613636,2.104435,5,21,19.5,11.704545,4.588051,1,3,2.292654,1.969464,-0.878588,-1.391098,0,1.197012,42.562857,1.372282,NA,26.807793,2.680779,130.754859,13.075486,0,0,2.19647,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,20,97.47258,175.34589,0,13,0.176489,11,1.236169,0.812424,0.347971,-1,0.176489,100,0.176489,100,0,0,0.176489,100,255,255,255,255,0,7,19,19,10.153846,3.975889,5,10,10,6.230769,1.480644,1,1,1.219543,1.219543,-1.098235,0.146431,0,1.100716,42.562857,1.372282,NA,85.502568,12.214653,41.558177,5.936882,0,0,1.537529,100,yes
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,21,101.952816,219.390745,0,6,0.081456,6,0.865318,0.952231,0.268913,-1,0.081456,100,0.081456,100,0,0,0.081456,100,255,255,255,255,0,8,12,12,10,1.67332,5,7,7,5.833333,0.752773,1,1,0.707033,0.707033,-0.585725,-0.292863,0,1.079669,42.562857,1.372282,NA,39.519987,9.879997,23.091739,5.772935,0,0,0.878588,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,22,109.988235,166.181259,0,12,0.162912,12,1.483403,1.028345,0.338809,-1,0.162912,100,0.162912,100,0,0,0.162912,100,255,255,255,255,0,1,9,9,2.833333,2.289634,5,8,8,6.166667,1.029857,1,4,2.361433,1.611511,-0.732157,-0.439294,0,1.957521,42.562857,1.372282,NA,27.87279,3.096977,54.417461,6.046385,0,0,1.976823,100,yes
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,23,121.824213,154.791231,0,11,0.149336,11,1.483403,1.089761,0.329124,-1,0.149336,100,0.149336,100,0,0,0.149336,100,255,255,255,255,0,4,7,7,5,1,5,14,14,7.454545,2.910795,1,3,1.749817,1.53017,-1.171451,-0.219647,0,1.283846,42.562857,1.372282,NA,35.871259,4.483907,55.023801,6.877975,0,0,1.757176,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,24,134.094493,134.116458,0,10,0.13576,10,1.236169,0.967709,0.318832,-1,0.13576,100,0.13576,100,0,0,0.13576,100,255,255,255,255,0,8,19,19,11.4,3.272783,5,11,11,7.4,2.1187,1,3,1.499844,1.206981,0,-1.025019,0,1.17752,42.562857,1.372282,NA,60.831221,10.138537,45.81233,7.635388,0,0,1.317882,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,25,138.679625,101.724017,0,8,0.108608,8,1.112552,1.010635,0.295977,-1,0.108608,100,0.108608,100,0,0,0.108608,100,255,255,255,255,0,9,19,19,13.625,3.335416,5,6,6,5.25,0.46291,1,3,1.353412,0.92668,-0.219647,-0.585725,0,1.481373,42.562857,1.372282,NA,72.178703,14.435741,25.785322,5.157064,0,0,1.098235,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,26,144.180915,210.572111,0,19,0.257945,12,1.483403,0.756991,0.394893,-1,0.257945,100,0.257945,100,0,0,0.257945,100,255,255,255,255,0,2,6,6,4.526316,1.306753,5,24,23.5,11.105263,6.244062,1,5,2.085569,1.487282,-1.171451,-0.219647,0,1.272902,42.562857,1.372282,NA,39.880104,4.985013,92.731601,11.59145,0,0,1.757176,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,27,145.021932,154.982923,0,20,0.271521,16,1.60702,0.792504,0.401703,-1,0.271521,100,0.271521,100,0,0,0.271521,100,255,255,255,255,0,4,8,8,6,1.123903,5,14,13,7.95,2.742934,1,5,2.542628,1.719491,-0.732157,1.244666,0,1.283123,42.562857,1.372282,NA,57.791797,6.421311,73.598675,8.177631,0,0,1.976823,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,28,159.729961,1.158139,0,33,0.448009,24,2.348721,0.829512,0.474678,-1,0.448009,100,0.448009,100,0,0,0.448009,100,255,255,255,255,0,1,4,4,2,1.145644,5,13,12.666667,7.424242,2.549881,1,3,3.055138,2.689059,-1.830392,0.366078,0,1.440588,42.562857,1.372282,NA,28.795481,2.215037,100.025432,7.694264,0,0,2.855411,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,29,160.012839,121.527547,0,14,0.190065,12,1.60702,1.00524,0.356673,-1,0.190065,100,0.190065,100,0,0,0.190065,100,255,255,255,255,0,6,21,21,10.642857,4.106414,5,9,9,6,1.358732,1,3,2.060445,1.633713,-0.951804,1.025019,0,1.167953,42.562857,1.372282,NA,78.203284,9.77541,49.235952,6.154494,0,0,1.757176,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,30,164.388066,207.998624,0,31,0.420857,20,1.97787,0.728267,0.464888,-1,0.393705,93.548387,0.420857,100,0,0,0.420857,100,255,255,255,255,0,0,2,2,1.032258,0.406929,5,17,16,9.096774,3.691024,1,3,2.219438,1.676602,-0.51251,-1.317882,0,1.185691,42.562857,1.372282,NA,9,1,84.418772,9.379864,0,0,1.976823,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,31,168.089091,43.692857,0,26,0.352977,18,1.60702,0.665334,0.438416,-1,0.352977,100,0.352977,100,0,0,0.352977,100,255,255,255,255,0,5,17,15.333333,8.846154,3.196152,5,20,18,9.538462,4.225927,1,1,1.865922,1.865922,-0.073216,1.610745,0,1.157227,42.562857,1.372282,NA,77.047706,8.560856,105.641551,11.73795,0,0,1.976823,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,32,171.578099,17.563312,0,26,0.352977,18,1.97787,0.818872,0.438416,-1,0.352977,100,0.352977,100,0,0,0.352977,100,255,255,255,255,0,4,13,12,8.423077,2.138655,5,15,15,8.5,3.313608,1,1,1.749817,1.749817,-1.171451,0.878588,0,1.194975,42.562857,1.372282,NA,84.952852,9.439206,84.649873,9.405541,0,0,1.976823,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,33,180.491814,73.92572,0,53,0.71953,27,2.595955,0.668519,0.555887,-1,0.71953,100,0.71953,100,0,0,0.71953,100,255,255,255,255,0,10,25,24.6,17.415094,4.646893,5,17,16,9.037736,3.345274,1,5,3.413857,2.462054,-1.537529,-1.464313,0,1.159566,42.562857,1.372282,NA,211.061786,17.588482,114.29961,9.524967,0,0,2.635764,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,34,186.480303,164.845074,0,28,0.380129,19,2.101487,0.828111,0.44938,-1,0.380129,100,0.380129,100,0,0,0.380129,100,255,255,255,255,0,3,9,8.333333,6.321429,1.415616,5,13,11.666667,8.142857,2.031498,1,5,2.633609,2.487177,-1.610745,1.244666,0,1.221836,42.562857,1.372282,NA,80.066579,6.672215,97.481932,8.123494,0,0,2.635764,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,35,188.017832,100.769163,0,36,0.488737,22,2.472338,0.823961,0.488647,-1,0.488737,100,0.488737,100,0,0,0.488737,100,255,255,255,255,0,4,11,10.75,7.555556,2.196679,5,17,12.25,7.583333,2.545304,1,3,2.340746,1.974668,-0.878588,1.464313,0,1.156353,42.562857,1.372282,NA,62.955886,6.295589,68.097156,6.809716,0,0,2.19647,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,36,189.59929,159.551581,0,5,0.06788,5,0.988935,1.228914,0.253057,-1,0.06788,100,0.06788,100,0,0,0.06788,100,255,255,255,255,0,2,4,4,3.2,0.83666,5,5,5,5,0,1,3,0.987334,0.840903,-0.219647,-0.585725,0,1.344251,42.562857,1.372282,NA,14.921803,2.984361,22.876765,4.575353,0,0,1.098235,100,yes
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,37,195.68665,157.060156,0,35,0.475161,20,2.348721,0.797603,0.48408,-1,0.475161,100,0.475161,100,0,0,0.475161,100,255,255,255,255,0,5,21,19.75,14.142857,3.507495,5,17,15.75,8.742857,3.744351,1,3,2.896144,2.646171,-2.050039,1.025019,0,1.154518,42.562857,1.372282,NA,175.928015,13.532924,120.746085,9.28816,0,0,2.855411,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,38,206.436802,61.84632,0,28,0.380129,16,1.730636,0.681974,0.44938,-1,0.380129,100,0.380129,100,0,0,0.380129,100,255,255,255,255,0,3,7,6.666667,4.571429,1.168366,5,11,10.666667,7.035714,1.752927,1,5,1.615948,1.499844,-1.317882,-0.146431,0,1.13111,42.562857,1.372282,NA,35.167639,4.395955,60.098841,7.512355,0,0,1.757176,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP_CQs,1,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection_CQP.tif,NA,39,218.895949,24.246195,0,31,0.420857,22,2.348721,0.864817,0.464888,-1,0.420857,100,0.420857,100,0,0,0.420857,100,255,255,255,255,0,3,17,16,9.645161,4.23122,5,15,13.333333,7.387097,2.691684,1,3,2.371073,1.974668,-1.171451,-1.317882,0,1.119892,42.562857,1.372282,NA,88.583702,8.85837,77.484757,7.748476,0,0,2.19647,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_projection_CQP_CQs,2,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_projection_CQP.tif,NA,1,10.614118,56.966095,0,34,0.461585,21,2.101487,0.72757,0.479426,-1,0.393705,85.294118,0.461585,100,0,0,0.461585,100,255,255,255,255,0,0,5,4,1.558824,1.159707,4,21,19,9.529412,4.794159,1,5,2.749713,2.206877,-1.903607,-0.439294,0,1.151578,37.163466,1,NA,13.76973,1.251794,141.081338,12.825576,0,0,2.416117,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_projection_CQP_CQs,2,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_projection_CQP.tif,NA,2,16.72455,58.112321,0,7,0.095032,7,1.359786,1.350223,0.283092,-1,0.095032,100,0.095032,100,0,0,0.095032,100,255,255,255,255,0,4,18,18,10,5.537749,4,6,6,4.285714,0.755929,1,3,1.615948,1.43919,-1.171451,0,0,1.228553,37.163466,1,NA,81.232986,10.154123,28.015834,3.501979,0,0,1.757176,100,yes
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_projection_CQP_CQs,2,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_projection_CQP.tif,NA,3,17.220325,57.020361,0,5,0.06788,5,0.865318,1.0753,0.253057,-1,0.06788,100,0.06788,100,0,0,0.06788,100,255,255,255,255,0,2,10,10,4.2,3.34664,4,5,5,4.6,0.547723,1,1,0.676706,0.676706,-0.219647,0.585725,0,1.081769,37.163466,1,NA,17.414794,4.353699,16.133229,4.033307,0,0,0.878588,100,yes
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_projection_CQP_CQs,2,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_projection_CQP.tif,NA,4,18.534023,122.479351,0,21,0.285097,15,1.730636,0.826152,0.408289,-1,0.285097,100,0.285097,100,0,0,0.285097,100,255,255,255,255,0,4,21,19.5,8.761905,4.624984,4,12,11,6.380952,2.539216,1,6,2.712028,1.608589,-0.951804,-0.878588,0,1.24185,37.163466,1,NA,64.417275,8.052159,53.82377,6.727971,0,0,1.757176,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_projection_CQP_CQs,2,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_projection_CQP.tif,NA,5,36.644441,25.215476,0,30,0.407281,24,2.101487,0.790884,0.459835,-1,0.407281,100,0.407281,100,0,0,0.407281,100,255,255,255,255,0,1,8,6.666667,3.733333,1.574218,4,32,29.333333,12.933333,8.038414,1,3,3.183804,2.817726,-2.635764,-0.146431,0,1.06739,37.163466,1,NA,52.738426,3.76703,200.116756,14.294054,0,0,3.075058,100,
190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_projection_CQP_CQs,2,190730_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_projection_CQP.tif,NA,6,44.337316,135.522199,0,21,0.285097,13,1.483403,0.708131,0.408289,-1,0.217217,76.190476,0.285097,100,0,0,0.285097,100,255,255,255,255,0,0,1,1,0.761905,0.436436,4,16,15,8.190476,3.829087,1,3,1.835595,1.615948,-1.098235,0.585725,0,1.322277,37.163466,1,NA,6.795673,0.849459,83.377657,10.422207,0,0,1.757176,100,
